,SK_ID_CURR
188567,318620
148973,272720
27745,132257
275887,419682
142861,265644
256190,396452
224668,360218
306286,454865
156818,281763
184520,313879
15937,118600
64899,175256
92587,207512
54918,163631
125270,245275
233166,370069
107726,224980
194458,325487
297068,444170
58957,168339
282776,427517
117846,236646
132694,253906
117455,236196
78472,190975
24473,128472
218711,353386
32667,137859
168224,294997
231155,367736
282217,426857
105951,222932
63349,173464
267018,409365
246810,385617
300533,448174
53813,162346
102069,218496
43243,150051
143593,266506
267044,409394
288939,434740
71660,183103
208739,341935
120786,240040
130124,250926
173013,300497
123059,242696
274011,417623
301457,449247
72989,184631
90104,204606
211992,345664
176903,304999
45660,152893
241532,379684
49067,156814
234979,372191
100752,216976
272855,416323
295915,442840
232039,368764
198105,329684
27386,131830
260496,401467
88113,202290
11097,112928
90177,204697
6576,107669
101914,218322
121187,240502
118952,237932
93572,208659
136397,258206
211288,344847
184065,313351
275266,419005
192246,322920
50383,158331
230307,366767
132679,253888
270922,414071
15723,118346
1005,101163
85458,199161
97449,213136
58553,167868
226193,361987
207705,340748
230610,367115
164983,291255
144154,267145
109637,227152
288901,434694
140049,262396
159896,285350
189719,319973
236611,374063
124869,244812
231308,367926
210490,343915
106796,223904
82364,195523
199972,331820
301271,449027
264204,405948
214911,349028
263487,405074
50809,158839
187884,317805
184587,313955
235693,373003
305331,453752
271436,414676
189910,320196
83188,196483
110725,228449
145624,268854
213296,347169
306778,455428
111264,229090
170888,298043
259755,400602
79307,191938
307014,455697
85377,199063
119686,238787
19639,122900
163,100192
91832,206635
77280,189607
33829,139196
112394,230378
114058,232276
117564,236323
233222,370133
276322,420183
10972,112776
295995,442934
170346,297432
150986,275018
281891,426524
208920,342141
102221,218666
84400,197912
272857,416325
135466,257123
184806,314216
159049,284385
237026,374540
241818,379980
163023,288994
296389,443386
265148,407067
134123,255551
99854,215922
200804,332768
269565,412397
302094,449991
50080,157975
220975,355983
228424,364583
142192,264870
227169,363127
204338,336893
50519,158499
279593,423912
60449,170085
49523,157330
294883,441628
18832,121960
138336,260413
28449,133068
46440,153792
171230,298442
178476,306815
211392,344965
286219,431487
200636,332577
43662,150546
249276,388420
262289,403623
59865,169403
305665,454141
290875,436972
129784,250534
228823,365041
229725,366077
86876,200830
114758,233068
110476,228154
24617,128638
14350,116739
195146,326286
78457,190959
25432,129582
110718,228441
44840,151941
36893,142732
180534,309224
133339,254648
58361,167654
231919,368629
151345,275435
238094,375742
77239,189561
249745,388968
75230,187246
104963,221800
19708,122979
257774,398304
28896,133576
299133,446540
306007,454541
202265,334472
37662,143629
121222,240541
169799,296793
83520,196872
252754,392468
154454,279013
167813,294524
282923,427713
98154,213961
173977,301616
86788,200731
214307,348337
204416,336987
161830,287604
247976,386941
273391,416912
156552,281465
63900,174097
196939,328346
61277,171059
172561,299962
87337,201365
221921,357078
144034,267007
150245,274175
60294,169908
237475,375071
223723,359125
288617,434364
137128,259043
224622,360161
69314,180386
145815,269073
268155,410719
88420,202658
77386,189726
23700,127577
288149,433812
159469,284860
201037,333037
87877,202012
241328,379428
38368,144434
191265,321765
212139,345831
38561,144662
124612,244514
103396,220007
9106,110586
215252,349421
142257,264948
214536,348599
121080,240379
114683,232986
163448,289477
120132,239306
135285,256908
175107,302915
273346,416836
92603,207530
204212,336749
55437,164236
222013,357184
205118,337773
172220,299582
95155,210479
29822,134623
7857,109161
80436,193247
51065,159134
247980,386945
259445,400250
146293,269619
281797,426424
129573,250285
129044,249680
35599,141229
278747,422928
213941,347918
129744,250485
176043,303994
167761,294465
116431,235018
138765,260905
159608,285023
96130,211606
70990,182332
247554,386459
191376,321897
297081,444186
198886,330587
197165,328602
227261,363241
26261,130545
33422,138719
254433,394422
146039,269333
269682,412536
287911,433526
204345,336900
58513,167822
300402,448027
168836,295695
166911,293498
189311,319484
41648,148222
244915,383490
244162,382617
75391,187432
142531,265264
224716,360275
160417,285961
165142,291436
281682,426307
234079,371142
142338,265038
282176,426815
107919,225203
151664,275797
103300,219898
66256,176841
243865,382303
252026,391618
136619,258459
109100,226536
270731,413835
183723,312947
178895,307309
77728,190116
33703,139045
218070,352648
195756,326989
50240,158163
107793,225056
4202,104917
120741,239989
94701,209963
181803,310725
28124,132689
199337,331102
162337,288198
2513,102931
156223,281096
40162,146523
282603,427339
151021,275056
100357,216503
1013,101172
96112,211588
157454,282516
216324,350654
90140,204652
161810,287582
282609,427345
47356,154836
251002,390433
54039,162609
92896,207864
299614,447104
82292,195427
288782,434553
74040,185860
94786,210061
14965,117471
235582,372877
238155,375805
135451,257105
4286,105011
159036,284370
216107,350402
200824,332789
213754,347686
76250,188424
43448,150297
133279,254574
132556,253747
162364,288229
295667,442552
6621,107726
226605,362483
296829,443898
185670,315242
287697,433254
116077,234609
267779,410249
126396,246584
84537,198074
65587,176065
269363,412162
232072,368806
245180,383760
78647,191169
15617,118224
96173,211653
219031,353742
285604,430776
117158,235865
876,101006
143392,266268
125415,245440
2151,102527
67492,178265
49826,157680
14788,117262
295786,442689
89841,204316
131551,252577
306117,454671
66310,176905
3940,104604
61730,171589
284703,429725
133417,254737
163906,290003
135422,257070
270324,413298
93361,208422
196946,328353
147643,271188
181340,310171
51077,159150
213730,347659
231146,367726
47821,155388
131917,252998
183616,312823
34664,140168
227854,363929
159017,284350
79914,192639
124035,243841
221082,356109
111969,229897
272796,416223
50033,157915
251470,390970
166049,292504
282903,427692
103253,219844
56796,165820
235952,373304
52716,161062
214074,348062
22900,126647
173052,300542
294995,441756
287026,432455
306653,455289
51195,159280
202105,334277
278698,422878
150154,274069
170906,298065
6129,107164
195299,326457
221841,356988
162973,288934
29194,133909
101399,217723
247673,386587
199006,330720
20460,123866
27907,132444
300065,447624
290786,436867
109610,227121
231935,368649
27441,131893
176402,304405
140699,263143
227799,363867
35090,140649
255158,395247
215543,349751
54223,162819
89595,204018
35505,141126
141315,263842
198460,330100
297580,444751
152048,276233
146574,269944
225670,361388
174442,302153
232315,369081
119419,238484
41603,148168
58360,167653
274663,418335
218354,352978
208102,341203
68108,178980
218227,352834
142980,265778
42218,148870
50558,158549
245036,383614
54679,163355
171978,299305
227331,363318
177466,305656
99557,215587
20250,123629
101208,217505
119872,239001
177790,306034
40199,146566
222512,357745
130647,251532
124424,244291
252818,392541
235202,372443
293124,439588
164237,290392
192380,323083
176140,304105
97786,213537
288970,434773
60405,170031
41043,147531
110710,228433
65704,176193
295464,442314
236000,373357
101807,218198
86027,199823
149596,273437
164899,291156
201281,333313
262917,404443
247508,386412
97163,212797
242601,380847
119776,238894
299858,447380
217850,352401
272477,415898
280747,425226
103795,220465
46091,153399
125492,245527
243855,382292
75996,188131
192589,323335
125101,245079
258639,399313
213381,347265
174842,302617
218479,353118
28859,133534
108633,226001
45476,152670
266864,409180
171914,299235
144192,267187
191972,322606
13830,116117
205958,338730
44249,151257
129799,250552
69170,180222
57490,166628
69177,180229
28968,133657
249173,388316
136726,258578
229721,366073
141010,263487
213339,347220
113173,231258
119990,239139
275031,418764
244900,383475
190731,321157
193230,324076
269669,412520
174171,301840
243999,382441
97288,212944
280330,424753
7006,108157
115117,233493
261524,402722
303823,452011
72120,183639
272731,416158
47890,155465
50374,158322
291827,438081
150275,274210
105645,222583
43695,150585
103496,220125
175557,303433
124245,244080
115970,234486
119489,238565
232697,369516
6716,107836
32832,138051
205672,338401
236569,374009
257495,397976
5247,106137
215845,350103
136175,257955
297570,444740
238994,376831
25975,130202
85858,199629
250286,389600
252801,392520
94217,209403
36818,142640
94178,209357
283189,427983
192674,323435
111767,229664
253717,393578
209420,342720
142876,265659
134067,255483
80774,193649
154425,278981
70417,181690
226164,361955
91487,206240
223881,359307
26325,130615
152195,276402
51192,159277
199478,331259
183703,312924
224934,360543
202376,334605
153661,278095
229513,365828
302964,451007
6359,107422
181577,310455
141626,264213
32738,137943
130230,251051
84653,198213
202284,334498
287129,432581
261525,402723
13024,115180
260259,401191
131137,252097
177742,305975
243186,381538
15425,118003
295332,442160
176837,304920
91413,206157
305423,453859
198906,330608
13334,115547
278002,422129
69310,180381
231405,368040
199545,331336
28806,133470
76768,189026
21456,124996
124854,244795
79893,192612
101338,217654
241333,379434
127937,248384
262616,404056
299827,447347
285031,430101
128633,249207
88287,202501
118818,237783
191838,322446
2165,102541
78546,191058
170416,297513
131812,252874
91695,206485
97389,213067
52087,160322
188897,319000
171843,299157
28346,132944
160339,285872
103799,220470
259838,400691
291675,437900
102407,218885
206546,339401
84183,197659
307128,455824
20144,123497
202529,334780
7692,108969
12947,115092
50049,157936
51899,160104
166910,293497
62241,172185
135091,256677
242392,380598
79155,191757
101293,217600
284072,428983
160443,285990
226321,362143
107194,224369
185165,314641
100529,216710
213219,347085
154341,278881
123298,242986
120676,239917
124652,244563
301574,449375
157680,282775
4708,105503
82498,195675
160526,286089
195937,327192
78807,191356
256604,396940
303444,451567
263426,405003
62939,173005
19090,122272
41147,147641
305795,454297
20210,123579
303460,451590
273523,417045
306335,454921
109293,226754
51327,159432
271180,414380
39702,145967
133174,254456
143824,266770
9947,111577
241467,379616
151118,275169
72123,183642
56921,165976
174840,302615
101471,217814
306642,455276
217113,351559
181689,310590
98184,213996
98080,213875
74459,186350
62175,172112
29617,134388
108493,225847
9766,111370
142415,265125
250514,389866
261218,402340
51264,159363
178644,307021
83468,196811
90704,205316
148028,271636
174147,301813
151671,275806
223946,359385
249025,388100
113328,231434
120758,240008
190957,321417
172080,299425
205150,337811
153530,277953
179440,307935
168114,294871
208263,341394
78928,191493
275715,419496
36562,142344
199460,331239
228303,364445
166392,292900
38764,144897
21946,125566
171824,299135
45112,152255
118042,236881
112649,230674
249965,389217
262107,403401
162549,288441
227607,363640
262808,404292
299792,447309
266040,408186
88170,202359
36307,142044
164990,291263
230144,366568
72098,183616
127461,247821
153537,277960
115581,234037
235896,373238
27945,132491
159199,284555
101929,218338
156396,281285
158658,283934
115870,234374
223759,359165
161283,286972
17032,119870
256523,396842
61564,171406
82247,195380
261801,403057
158794,284092
168020,294765
274251,417872
23602,127467
148698,272402
47999,155592
260524,401501
151724,275863
142310,265006
291839,438097
106066,223062
94374,209578
222909,358193
55913,164782
252477,392138
100460,216628
220831,355818
177131,305267
4846,105666
20086,123429
255532,395680
36974,142834
261183,402305
256993,397395
166473,292996
163930,290029
87214,201217
130437,251287
132143,253258
185024,314476
42992,149774
215410,349602
176478,304500
180896,309641
181887,310827
100872,217117
170327,297408
293671,440231
15556,118154
196755,328133
275830,419619
19764,123047
37620,143574
270409,413404
19120,122306
200981,332975
98869,214800
217450,351952
256766,397134
299526,447007
212142,345834
56753,165771
73254,184935
259868,400725
132701,253913
196074,327359
229680,366024
140492,262910
109558,227063
156069,280919
146690,270078
200908,332887
195150,326292
15801,118441
169271,296190
20765,124202
45298,152469
133550,254892
241586,379741
203356,335752
72162,183686
88223,202416
203391,335794
8665,110085
234073,371134
98467,214320
184798,314207
223917,359347
149787,273651
173856,301480
125130,245110
242693,380942
193870,324812
296238,443206
305660,454135
236307,373709
175632,303526
59602,169086
286266,431546
213017,346847
80800,193680
32839,138058
219763,354587
198905,330607
223053,358357
110277,227907
94689,209948
14592,117028
164921,291182
262225,403540
294741,441465
76764,189021
100155,216267
57316,166428
17293,120169
30483,135377
208942,342169
165594,291964
71625,183059
235614,372914
183128,312256
89520,203933
189631,319869
69931,181123
301746,449582
137053,258955
257793,398323
107267,224455
125936,246036
135465,257122
189230,319394
115309,233720
181022,309784
220163,355050
140457,262874
12797,114918
112974,231033
174316,302010
53807,162338
200361,332268
187997,317934
34878,140415
205682,338413
193753,324676
221267,356316
206020,338799
73198,184865
84229,197714
56970,166032
133878,255268
72954,184593
97485,213184
13737,116013
148091,271711
236131,373506
265601,407626
285835,431046
94711,209974
152610,276877
182556,311584
88374,202602
12792,114913
64318,174587
118636,237576
96120,211596
266670,408942
276700,420668
46540,153916
290362,436390
15017,117537
21632,125199
181230,310039
158916,284229
41065,147556
171687,298977
56447,165401
104960,221797
33737,139088
286371,431664
283334,428132
222444,357671
9005,110477
123540,243270
174498,302221
197150,328585
51811,159999
13343,115556
14191,116545
114590,232880
284926,429979
138661,260789
87980,202135
216342,350674
246966,385785
51552,159694
35960,141661
153742,278189
266749,409036
131268,252246
300191,447776
106573,223653
17435,120334
265101,407011
259887,400746
85560,199283
94229,209415
37884,143880
87486,201540
32359,137513
100420,216578
261185,402307
54907,163620
18665,121763
249812,389043
174830,302604
170210,297271
177447,305634
153824,278278
84179,197654
92864,207826
237949,375592
250931,390347
249690,388906
117378,236117
148940,272680
190152,320477
187441,317289
224081,359539
75376,187416
178209,306510
186418,316114
271199,414401
113568,231706
113352,231462
260717,401717
164570,290773
252407,392058
191631,322199
294021,440635
211481,345066
302063,449958
146431,269786
293477,440005
303219,451305
91303,206033
290716,436790
198723,330410
279547,423865
90279,204807
177100,305232
25071,129161
128204,248708
73240,184920
262017,403292
215203,349366
131702,252744
97709,213451
207025,339963
217188,351647
294797,441528
227685,363730
34402,139866
219544,354338
255894,396107
238693,376460
36566,142348
306350,454939
194973,326090
248177,387144
59551,169032
270313,413286
64035,174250
40620,147043
130194,251008
105244,222119
114306,232562
302657,450650
299287,446721
75129,187131
284174,429104
42489,149182
253498,393334
40488,146897
84627,198178
2275,102665
198345,329970
238366,376043
246732,385532
258534,399196
119496,238572
298715,446063
177149,305287
178501,306842
196757,328135
112026,229961
200927,332909
46505,153870
113646,231802
92745,207686
74248,186102
176695,304754
148659,272359
94188,209370
55075,163813
249747,388970
68351,179273
158431,283666
200055,331916
239036,376875
29144,133854
13276,115484
160084,285580
83698,197072
34982,140532
83292,196606
5146,106019
105655,222593
60076,169654
290420,436457
66184,176762
142759,265534
33194,138459
112411,230399
8944,110408
90471,205033
264119,405845
54047,162618
62319,172269
291385,437569
176907,305003
245626,384262
88729,203020
209547,342867
32770,137979
305114,453501
2389,102793
123223,242893
10297,111984
210922,344436
30194,135046
278577,422753
114611,232904
258254,398864
196821,328211
296094,443046
223874,359300
167989,294730
198981,330694
179397,307883
295560,442427
74797,186749
11579,113492
291895,438159
63985,174195
190969,321431
97015,212611
157530,282597
122141,241607
44307,151328
278766,422948
295680,442566
253418,393244
306506,455115
300013,447562
120622,239859
17321,120201
57520,166660
144366,267396
254211,394163
117551,236309
117872,236677
159077,284414
11099,112930
92233,207099
269534,412356
216226,350534
211298,344857
146269,269591
63295,173410
298081,445334
240915,378955
233975,371022
4212,104928
6928,108071
121016,240303
46716,154112
122231,241717
67115,177834
23809,127700
104468,221237
16401,119130
226080,361856
77327,189664
212841,346647
299956,447493
169058,295950
161516,287240
269941,412850
256411,396716
12466,114531
115487,233930
6895,108036
272384,415803
293604,440153
163495,289529
15231,117783
14049,116375
287880,433487
133696,255059
292044,438326
180799,309527
77454,189804
234311,371416
44309,151331
151086,275133
280843,425333
156998,281976
184324,313647
65510,175974
54604,163269
128103,248587
125375,245395
173829,301450
218231,352838
285988,431222
117787,236577
11084,112914
210506,343935
126250,246409
279413,423674
78589,191102
14767,117236
134955,256530
58693,168040
242178,380376
217693,352229
246028,384719
268771,411469
141566,264142
59752,169265
279599,423918
226301,362118
252718,392425
210851,344348
254107,394040
227352,363348
274942,418673
233100,369992
148853,272582
232656,369471
29110,133815
287295,432790
121682,241075
26207,130481
218430,353068
287167,432632
37152,143035
268651,411331
152776,277068
188753,318833
256252,396525
29236,133959
214867,348976
98894,214829
53541,162009
248615,387639
273105,416581
230532,367028
136936,258824
4835,105653
82246,195379
216456,350807
66940,177621
273602,417124
237282,374836
85427,199123
1118,101307
304094,452323
10418,112133
297243,444372
37834,143822
259199,399964
126137,246271
240824,378859
226555,362425
7486,108728
172057,299397
259293,400079
209033,342278
35026,140584
39379,145603
274751,418429
197546,329037
131739,252792
266296,408497
14238,116605
35879,141560
7979,109303
88726,203017
255909,396124
304570,452869
8960,110427
100716,216934
24196,128141
29517,134272
189616,319853
176485,304509
47634,155177
252638,392329
76120,188277
131390,252388
271715,414994
269250,412034
163549,289587
66665,177305
215245,349413
238765,376570
213032,346868
28142,132709
252166,391776
86542,200431
50942,158993
270792,413912
292274,438588
173607,301186
275079,418812
33930,139323
183928,313187
237180,374717
188930,319037
248819,387853
144930,268055
203028,335370
161809,287581
277938,422035
68589,179547
242931,381224
193534,324431
265436,407429
9389,110917
278310,422445
58410,167706
243663,382065
205048,337701
5860,106860
87823,201947
134375,255858
8604,110019
188422,318451
96317,211820
31282,136300
120312,239504
65122,175523
193771,324697
283649,428502
116839,235494
6104,107137
100557,216744
62736,172765
51611,159765
302259,450186
16659,119432
124168,243994
176104,304064
214256,348279
48395,156045
31286,136305
101755,218141
75889,188006
121977,241419
63527,173673
230427,366903
89915,204402
287688,433245
95832,211252
2722,103177
152273,276498
136185,257966
265699,407769
183243,312386
73321,185015
179679,308223
261714,402952
93404,208469
12086,114097
47998,155590
249413,388571
177359,305536
240975,379017
57119,166206
116297,234866
45250,152414
74063,185886
115848,234348
151448,275553
300751,448432
20335,123726
143901,266858
307423,456156
206687,339567
61129,170890
1161,101369
117769,236556
49470,157271
190785,321220
246310,385052
115726,234201
241417,379566
80567,193400
105853,222823
120144,239322
77893,190305
10218,111898
135699,257391
164661,290869
296359,443348
120108,239278
136018,257769
97570,213289
278590,422766
251073,390518
117898,236707
130176,250987
75211,187226
24392,128373
184260,313571
35471,141083
276954,420973
59102,168505
42069,148705
130362,251200
91979,206816
78527,191038
210609,344061
100180,216296
294216,440850
298159,445425
55615,164440
94390,209597
285903,431127
210857,344354
110645,228357
6195,107234
19691,122959
204145,336670
175625,303517
174650,302397
82036,195137
281430,426045
185311,314815
92830,207785
186192,315849
14375,116767
63600,173753
305947,454475
116238,234799
128198,248701
44809,151905
102696,219212
15329,117894
161627,287374
103022,219585
60871,170594
280782,425264
280575,425049
243161,381513
13309,115522
28137,132702
78911,191475
78331,190806
247472,386373
25633,129808
90297,204828
152815,277111
1499,101763
284313,429260
155474,280220
298993,446373
252527,392193
55629,164458
155376,280115
36841,142666
152620,276891
20995,124467
3868,104525
51457,159585
178722,307105
261625,402850
198241,329851
294190,440823
31480,136519
28222,132802
170791,297931
2361,102762
242410,380617
163603,289653
298439,445738
11655,113582
231131,367709
154292,278822
82288,195423
178785,307179
28063,132620
272341,415760
20870,124322
235476,372752
80003,192746
101801,218192
36452,142218
30842,135800
287213,432687
244697,383231
31364,136389
24400,128384
131131,252089
197366,328831
301721,449549
175096,302902
192352,323050
162397,288265
36904,142744
286132,431385
5920,106932
200357,332263
135211,256822
83285,196597
102644,219152
50635,158630
267861,410361
44974,152098
214193,348204
306345,454933
235639,372940
288276,433955
305058,453435
30884,135852
161375,287080
279380,423628
37318,143233
228317,364462
36614,142405
128861,249469
161137,286797
295541,442408
175404,303256
197068,328487
166142,292613
61420,171232
221685,356800
132906,254152
138897,261056
189923,320213
3392,103960
282696,427433
205351,338034
161756,287521
165278,291598
151463,275569
236256,373656
233911,370949
235740,373055
266783,409078
100032,216128
116720,235354
173925,301560
163291,289306
51883,160083
133374,254691
96656,212208
194623,325670
267337,409735
266222,408403
92158,207009
136382,258189
107232,224414
231844,368538
238547,376261
169330,296257
114755,233064
63326,173441
99568,215599
303511,451647
257328,397788
161993,287798
124602,244504
77424,189767
293600,440149
93242,208275
124195,244024
70187,181422
212046,345723
148833,272558
195802,327042
71081,182440
145842,269102
223028,358329
235168,372403
248322,387294
268383,411000
43615,150489
67213,177949
143600,266513
213894,347856
105777,222738
131509,252521
38311,144368
59359,168804
174068,301720
14020,116344
294754,441481
202848,335148
41926,148542
921,101063
217392,351885
264397,406199
252590,392273
164482,290669
92041,206881
76427,188624
279642,423969
110457,228132
276099,419957
237179,374716
13381,115602
215258,349429
148053,271666
266747,409032
153903,278370
62236,172180
178301,306614
163428,289456
278858,423045
114525,232803
45478,152672
271629,414897
64697,175037
177661,305880
302079,449975
41014,147498
287224,432704
35257,140842
59315,168748
25177,129280
217589,352116
295170,441960
129304,249980
44873,151984
283947,428840
213915,347883
255450,395583
5735,106703
212643,346425
93140,208154
139798,262107
261152,402246
62203,172141
300375,447992
148224,271862
103459,220084
64222,174468
181528,310399
195244,326394
95472,210848
216287,350610
117075,235758
302937,450976
295274,442092
33169,138433
112350,230325
130043,250829
27468,131930
132858,254096
249652,388857
85983,199770
259451,400256
279189,423428
239866,377748
197945,329501
148500,272181
181916,310858
142212,264893
85645,199386
86462,200340
229295,365580
81154,194094
170669,297796
99412,215420
43159,149961
31705,136774
236202,373587
134162,255599
77892,190303
123132,242784
261597,402817
258227,398827
95462,210838
132305,253456
91219,205938
27471,131933
250,100290
150956,274986
236620,374072
232219,368972
191853,322465
5280,106173
100898,217151
39416,145644
79099,191691
13776,116056
119854,238982
44085,151063
240061,377980
167958,294695
28044,132598
290571,436631
39393,145618
90864,205497
258394,399026
227671,363713
62451,172416
149515,273347
240039,377957
191996,322633
18144,121164
18261,121303
298644,445984
64084,174308
124527,244412
178137,306429
19647,122913
260480,401446
42062,148697
120955,240237
155937,280758
286222,431491
237874,375512
294907,441655
107908,225190
37951,143954
83038,196304
235970,373325
11863,113826
275352,419096
217062,351504
151994,276177
134518,256028
270333,413309
196703,328076
284953,430010
20924,124381
265485,407488
105856,222827
115043,233396
142117,264781
66008,176550
144932,268057
137428,259387
29341,134074
222260,357466
254659,394680
280676,425152
281034,425607
251343,390823
253709,393569
300198,447783
294405,441076
237915,375555
193679,324591
118423,237321
36470,142245
189431,319638
32093,137213
113730,231897
249095,388178
249722,388942
214252,348275
219205,353936
143974,266938
218646,353312
201458,333528
179719,308271
151895,276068
104370,221126
216202,350507
20871,124323
9035,110510
72549,184129
244738,383272
117463,236204
149488,273317
47531,155054
273689,417216
108062,225358
208109,341210
296889,443963
78392,190875
49988,157863
83563,196920
29955,134774
90369,204917
21446,124986
204261,336805
280042,424455
265108,407018
134159,255594
290830,436920
184113,313407
202760,335046
229235,365506
133165,254447
243098,381400
268441,411083
26047,130293
124080,243894
59788,169308
301344,449111
161052,286699
125445,245474
272448,415868
126440,246639
203377,335777
285440,430586
31667,136727
101647,218017
15001,117515
164150,290295
216536,350903
296783,443844
60206,169812
38071,144086
283555,428402
140655,263094
158085,283257
122911,242513
111541,229413
54929,163643
145883,269148
209682,343012
217121,351568
91153,205856
41882,148494
61492,171315
37204,143097
271640,414908
141814,264431
264809,406650
226772,362670
110147,227758
194510,325542
68339,179255
295656,442538
193263,324115
253748,393612
99530,215551
117529,236280
5614,106569
212490,346244
186435,316132
218193,352794
25977,130207
203293,335680
142005,264650
92486,207396
150548,274527
100933,217194
236137,373512
59562,169043
240720,378754
91082,205767
154061,278554
188569,318622
103778,220446
93877,209011
198068,329646
107136,224301
261683,402910
284855,429903
35920,141607
165020,291297
287991,433624
246391,385178
199519,331308
223401,358753
251245,390716
59300,168729
954,101103
59188,168603
170419,297519
221431,356501
4996,105846
108044,225338
193850,324789
79843,192559
123746,243508
287080,432518
244243,382701
195456,326640
247721,386636
871,100999
61174,170940
217758,352301
94140,209316
295649,442531
92026,206865
151320,275403
2834,103308
151425,275528
186029,315657
1712,102001
212486,346240
202086,334257
112986,231046
146382,269725
223991,359433
276782,420753
188953,319062
53296,161729
60586,170248
232569,369374
188743,318822
139010,261185
143761,266694
169982,297007
226603,362481
125378,245398
61996,171900
59581,169064
293767,440346
118799,237761
213655,347573
152160,276361
243504,381902
136857,258735
292948,439383
114182,232419
68764,179758
186906,316673
201953,334102
128866,249474
137133,259049
245982,384664
289911,435866
225421,361101
179337,307812
198507,330153
6063,107093
244497,382993
50075,157969
510,100587
133617,254971
271393,414625
57940,167159
282258,426902
243114,381418
135952,257693
235635,372936
146307,269635
77914,190328
158251,283457
12208,114237
75154,187156
288905,434699
123784,243549
282865,427610
36027,141732
163693,289754
2025,102372
95365,210720
252119,391719
227482,363494
171154,298357
252198,391812
229720,366072
12085,114096
305906,454428
61112,170871
50979,159036
68908,179917
76923,189192
182103,311067
12967,115115
306085,454633
117162,235870
159480,284877
276383,420257
9156,110647
10687,112449
41489,148033
250752,390141
71598,183026
304287,452547
157960,283105
237343,374910
110990,228758
292016,438293
214801,348902
33923,139314
144379,267411
40680,147112
236523,373959
87446,201489
78680,191207
216336,350667
101658,218028
146391,269737
38056,144071
240204,378195
244325,382784
153665,278100
167635,294328
53689,162194
92482,207391
295996,442935
222189,357388
205007,337656
246316,385058
148025,271633
74872,186833
10262,111945
129525,250232
103862,220543
74845,186803
56786,165809
292179,438479
163562,289605
199580,331375
281972,426605
267929,410450
55184,163937
247296,386147
290755,436833
149657,273509
180409,309084
209182,342448
266736,409020
136106,257870
153866,278328
176368,304359
91257,205979
136987,258883
164605,290810
210419,343839
28086,132647
204688,337292
172623,300035
271459,414702
65225,175642
168242,295019
188578,318631
234136,371212
249359,388513
187466,317320
119866,238995
297611,444785
129608,250325
64414,174695
170025,297058
246694,385491
229772,366134
110765,228497
221196,356236
245542,384157
154798,279431
293028,439471
270394,413386
269307,412097
125322,245335
130209,251027
169438,296383
204816,337437
174338,302034
74617,186532
89334,203717
279350,423595
304572,452872
164746,290969
267747,410216
49828,157682
3298,103855
13690,115955
253070,392834
52889,161260
142477,265201
51596,159746
170947,298110
184111,313405
304302,452563
126657,246891
231932,368644
59781,169298
117388,236128
290996,437103
61504,171330
278317,422452
148399,272066
7718,109003
175450,303309
258347,398971
64595,174909
13249,115448
76477,188684
49370,157155
24643,128664
183394,312567
54088,162663
287042,432471
81361,194340
176078,304036
179891,308469
129060,249700
305970,454503
112220,230186
233011,369882
20473,123880
74926,186894
117050,235729
228122,364231
173924,301559
196306,327614
122558,242092
219327,354075
62056,171970
295904,442828
18846,121977
277042,421062
231649,368316
135400,257043
123251,242927
28572,133205
231162,367745
148673,272376
126562,246780
100488,216660
21166,124666
86515,200403
61968,171870
298135,445399
260172,401087
273932,417540
271717,414997
7994,109320
213062,346903
31846,136937
156150,281013
293132,439598
255049,395122
225137,360773
125839,245922
1890,102215
179046,307478
112624,230646
109268,226725
41896,148509
11180,113029
67768,178593
192089,322742
20873,124325
200497,332422
302153,450057
266727,409007
142978,265775
185261,314754
132340,253494
218230,352837
279837,424196
101951,218362
198908,330610
139865,262183
171376,298617
76968,189245
262901,404425
281902,426535
261678,402905
273761,417313
263476,405062
174732,302497
55176,163927
211940,345607
251252,390724
194504,325536
56989,166055
41716,148299
65304,175741
31555,136601
19110,122295
9484,111026
114492,232766
270717,413817
140269,262652
215718,349949
181173,309965
105320,222212
37400,143322
2485,102899
182547,311573
31380,136407
237177,374714
144037,267010
147055,270500
215414,349606
215273,349449
105502,222421
139758,262059
225477,361167
101469,217812
199127,330856
245854,384509
176096,304055
48583,156261
218988,353694
209616,342940
80117,192879
113896,232093
188327,318336
87026,201003
18034,121031
230901,367444
195637,326849
75866,187976
147580,271120
244978,383554
159244,284611
247093,385935
147251,270726
199635,331437
23205,127002
107266,224454
46273,153607
113721,231886
48675,156366
58945,168325
29729,134517
177233,305382
94603,209848
31455,136492
164394,290568
268930,411649
214823,348925
266197,408365
267587,410020
299257,446686
71996,183496
216265,350583
239187,377027
120768,240019
265998,408138
180388,309058
91234,205954
147719,271278
128850,249455
47735,155289
24275,128239
188267,318269
69445,180542
141511,264081
199067,330785
278874,423065
43349,150183
24346,128321
104531,221310
183737,312964
164281,290441
179602,308124
121563,240945
281303,425883
211719,345346
94124,209299
162374,288240
61336,171129
79441,192094
117495,236244
185406,314923
117943,236761
195433,326613
197530,329020
57931,167147
217984,352555
138163,260225
154959,279619
3243,103786
151305,275386
150645,274634
110862,228613
287019,432445
37434,143363
245041,383619
214853,348961
199500,331283
255082,395160
299908,447439
219147,353874
171905,299225
102701,219217
73154,184813
57376,166491
34391,139851
205092,337745
90899,205538
305602,454067
142832,265611
33961,139357
268368,410983
227661,363701
24743,128779
199402,331173
